CaseID,CrimeNo,CaseNo,UnitID,DistrictID,CaseCategoryID,CrimeHeadID,CrimeSubHeadID,GravityOffenceID,CaseStatusID,IOEmployeeID,CourtID,RegistrationDate,IsAnomaly,AnomalyType
12342,100040041202300016,202300016,41,4,1,8,23,1,1,325,7,2023-01-14,0,
13184,100040041202300017,202300017,41,4,1,5,17,2,2,326,7,2023-04-19,0,
13752,100040041202300018,202300018,41,4,1,9,25,2,1,324,6,2023-02-14,0,
14315,100040041202300019,202300019,41,4,1,3,13,1,1,328,7,2023-09-24,0,
15297,100040041202300020,202300020,41,4,1,2,8,2,5,323,7,2023-04-20,0,
17100,100040041202300021,202300021,41,4,1,7,20,1,1,327,7,2023-03-29,0,
17480,100040041202300022,202300022,41,4,1,2,8,2,1,322,6,2023-09-25,0,
17861,100040041202300023,202300023,41,4,1,7,21,1,2,327,6,2023-11-25,0,
18214,100040041202300024,202300024,41,4,1,4,14,1,1,328,6,2023-08-14,0,
18907,100040041202300025,202300025,41,4,1,1,1,1,5,323,6,2023-04-22,0,
19407,100040041202300026,202300026,41,4,1,10,26,2,5,327,6,2023-06-10,0,
19705,100040041202300027,202300027,41,4,1,3,12,1,5,321,7,2023-08-13,0,
22023,100040041202300028,202300028,41,4,1,3,13,1,5,322,6,2023-12-26,0,
22749,100040041202300029,202300029,41,4,1,2,10,2,2,326,7,2023-07-13,0,
24651,100040041202300030,202300030,41,4,1,3,11,1,1,327,7,2023-09-22,0,
25430,100040041202300031,202300031,41,4,1,3,12,1,5,325,6,2023-06-16,0,
25635,100040041202300032,202300032,41,4,1,9,25,2,4,327,6,2023-11-01,0,
26178,100040041202300033,202300033,41,4,1,3,11,1,1,328,7,2023-08-24,0,
27245,100040041202300034,202300034,41,4,1,5,16,2,5,327,7,2023-02-23,0,
27568,100040041202300035,202300035,41,4,1,3,13,1,2,326,6,2023-01-08,0,
29816,100040041202300036,202300036,41,4,1,1,4,1,2,327,7,2023-09-01,0,
30740,100040041202300037,202300037,41,4,1,9,25,2,5,323,6,2023-09-13,0,
31778,100040041202300038,202300038,41,4,1,5,16,2,2,321,7,2023-10-05,0,
32845,100040041202300039,202300039,41,4,1,7,20,1,1,323,6,2023-10-02,0,
32972,100040041202300040,202300040,41,4,1,1,2,1,5,328,7,2023-01-14,0,
32982,100040041202300041,202300041,41,4,1,3,11,1,5,322,6,2023-05-30,0,
33989,100040041202300042,202300042,41,4,1,9,25,2,5,327,6,2023-07-25,0,
34081,100040041202300043,202300043,41,4,1,7,20,1,1,328,7,2023-04-05,0,
34239,100040041202300044,202300044,41,4,1,10,26,2,1,326,7,2023-06-27,0,
34276,100040041202300045,202300045,41,4,1,3,12,1,1,323,6,2023-04-06,0,
34489,100040041202300046,202300046,41,4,1,1,5,1,2,322,7,2023-01-05,0,
34779,100040041202300047,202300047,41,4,1,1,1,1,4,325,6,2023-09-15,0,
35645,100040041202300048,202300048,41,4,1,5,16,2,1,328,7,2023-07-14,0,
37624,100040041202300049,202300049,41,4,1,5,16,2,5,322,6,2023-01-08,0,
37692,100040041202300050,202300050,41,4,1,10,27,2,1,326,6,2023-07-04,0,
37734,100040041202300051,202300051,41,4,1,7,20,1,5,326,6,2023-12-30,0,
37830,100040041202300052,202300052,41,4,1,1,5,1,5,324,7,2023-08-10,0,
38665,100040041202300053,202300053,41,4,1,3,13,1,5,324,6,2023-12-11,0,
41007,100040041202300054,202300054,41,4,1,3,13,1,5,321,6,2023-05-27,0,
41151,100040041202300055,202300055,41,4,1,2,10,2,2,327,7,2023-11-22,0,
41585,100040041202300056,202300056,41,4,1,3,13,1,1,326,6,2023-04-29,0,
41999,100040041202300057,202300057,41,4,1,3,11,1,1,326,7,2023-04-20,0,
42693,100040041202300058,202300058,41,4,1,1,5,1,5,321,6,2023-07-02,0,
42774,100040041202300059,202300059,41,4,1,3,12,1,1,326,6,2023-08-16,0,
43525,100040041202300060,202300060,41,4,1,3,13,1,2,327,7,2023-09-07,0,
44712,100040041202300061,202300061,41,4,1,10,26,2,1,327,7,2023-07-23,0,
44776,100040041202300062,202300062,41,4,1,3,13,1,1,324,7,2023-02-05,0,
46291,100040041202300063,202300063,41,4,1,7,22,1,5,328,7,2023-12-07,0,
47170,100040041202300064,202300064,41,4,1,1,1,1,1,324,7,2023-11-24,0,
47298,100040041202300065,202300065,41,4,1,3,13,1,4,328,7,2023-05-20,0,
47360,100040041202300066,202300066,41,4,1,1,5,1,5,327,7,2023-02-12,0,
47851,100040041202300067,202300067,41,4,1,7,21,1,5,325,6,2023-04-10,0,
48699,100040041202300068,202300068,41,4,1,4,15,1,5,322,6,2023-03-11,0,
49988,100040041202300069,202300069,41,4,1,5,16,2,2,322,6,2023-09-08,1,improbable_hour
911,100040041202400001,202400001,41,4,1,6,19,2,5,326,7,2024-02-10,0,
1471,100040041202400002,202400002,41,4,1,6,18,2,5,328,6,2024-07-08,0,
1661,100040041202400003,202400003,41,4,1,6,18,2,1,328,7,2024-11-11,0,
2042,100040041202400004,202400004,41,4,1,6,18,2,1,326,7,2024-05-30,0,
2934,100040041202400005,202400005,41,4,1,6,19,2,1,323,7,2024-04-12,0,
3550,100040041202400006,202400006,41,4,1,6,19,2,5,324,7,2024-09-06,0,
3797,100040041202400007,202400007,41,4,1,6,19,2,5,327,6,2024-10-10,0,
4232,100040041202400008,202400008,41,4,1,2,6,2,5,325,7,2024-09-01,0,
4877,100040041202400009,202400009,41,4,1,2,7,2,1,325,6,2024-12-23,0,
4988,100040041202400010,202400010,41,4,1,2,7,2,5,322,6,2024-02-03,0,
5026,100040041202400011,202400011,41,4,1,2,7,2,1,321,6,2024-10-16,0,
6282,100040041202400012,202400012,41,4,1,2,7,2,1,323,7,2024-03-19,0,
6629,100040041202400013,202400013,41,4,1,2,6,2,2,321,7,2024-10-11,0,
7330,100040041202400014,202400014,41,4,1,2,7,2,5,326,7,2024-07-12,0,
10058,100040041202400015,202400015,41,4,1,8,23,1,1,328,6,2024-01-10,0,
11146,100040041202400016,202400016,41,4,1,8,23,1,1,327,6,2024-11-16,0,
11978,100040041202400017,202400017,41,4,1,8,23,1,5,325,7,2024-02-20,0,
11996,100040041202400018,202400018,41,4,1,8,23,1,5,326,7,2024-06-07,0,
12081,100040041202400019,202400019,41,4,1,8,23,1,5,325,6,2024-12-27,0,
12703,100040041202400020,202400020,41,4,1,8,23,1,1,326,6,2024-05-21,0,
14217,100040041202400021,202400021,41,4,1,10,26,2,4,325,7,2024-05-13,0,
14826,100040041202400022,202400022,41,4,1,2,8,2,2,326,7,2024-06-07,0,
15226,100040041202400023,202400023,41,4,1,9,25,2,1,326,7,2024-03-16,0,
15414,100040041202400024,202400024,41,4,1,1,5,1,5,323,7,2024-10-24,0,
17066,100040041202400025,202400025,41,4,1,3,13,1,2,321,7,2024-05-13,0,
17290,100040041202400026,202400026,41,4,1,1,1,1,1,325,7,2024-02-14,0,
17492,100040041202400027,202400027,41,4,1,1,5,1,5,322,7,2024-04-12,0,
19374,100040041202400028,202400028,41,4,1,3,13,1,1,322,6,2024-10-27,0,
19628,100040041202400029,202400029,41,4,1,2,8,2,5,322,6,2024-12-08,0,
20109,100040041202400030,202400030,41,4,1,2,9,2,4,323,7,2024-09-30,0,
22119,100040041202400031,202400031,41,4,1,2,8,2,1,327,6,2024-02-20,0,
23037,100040041202400032,202400032,41,4,1,1,4,1,2,324,6,2024-12-04,0,
24314,100040041202400033,202400033,41,4,1,5,17,2,1,321,6,2024-06-29,0,
24943,100040041202400034,202400034,41,4,1,7,20,1,5,323,6,2024-06-17,0,
24963,100040041202400035,202400035,41,4,1,7,22,1,1,327,7,2024-05-05,0,
25526,100040041202400036,202400036,41,4,1,7,21,1,2,323,6,2024-04-24,0,
25748,100040041202400037,202400037,41,4,1,7,20,1,4,328,7,2024-07-20,0,
25813,100040041202400038,202400038,41,4,1,1,4,1,5,327,6,2024-07-03,0,
26589,100040041202400039,202400039,41,4,1,3,13,1,4,325,6,2024-01-04,0,
26598,100040041202400040,202400040,41,4,1,10,26,2,5,328,7,2024-11-04,0,
27508,100040041202400041,202400041,41,4,1,1,4,1,1,321,6,2024-09-20,0,
27515,100040041202400042,202400042,41,4,1,10,26,2,5,324,7,2024-10-29,0,
27631,100040041202400043,202400043,41,4,1,5,16,2,1,328,6,2024-03-06,0,
27905,100040041202400044,202400044,41,4,1,1,1,1,5,328,7,2024-07-05,0,
28358,100040041202400045,202400045,41,4,1,3,13,1,4,324,6,2024-09-23,0,
28987,100040041202400046,202400046,41,4,1,1,5,1,5,328,7,2024-10-22,0,
30514,100040041202400047,202400047,41,4,1,4,14,1,5,326,6,2024-10-27,0,
30836,100040041202400048,202400048,41,4,1,2,8,2,1,322,6,2024-08-18,0,
31247,100040041202400049,202400049,41,4,1,1,4,1,1,328,7,2024-09-23,0,
31293,100040041202400050,202400050,41,4,1,2,8,2,1,325,7,2024-10-18,0,
32173,100040041202400051,202400051,41,4,1,2,8,2,1,324,7,2024-02-06,0,
32377,100040041202400052,202400052,41,4,1,7,20,1,5,328,7,2024-04-04,0,
32567,100040041202400053,202400053,41,4,1,1,5,1,2,323,6,2024-08-26,0,
32714,100040041202400054,202400054,41,4,1,1,5,1,5,327,6,2024-10-12,0,
32825,100040041202400055,202400055,41,4,1,7,20,1,5,321,6,2024-02-05,0,
33081,100040041202400056,202400056,41,4,1,5,16,2,5,323,6,2024-03-28,0,
33141,100040041202400057,202400057,41,4,1,3,13,1,1,322,6,2024-09-05,0,
33368,100040041202400058,202400058,41,4,1,3,13,1,1,325,7,2024-09-11,0,
33784,100040041202400059,202400059,41,4,1,9,25,2,5,321,6,2024-10-19,0,
33812,100040041202400060,202400060,41,4,1,3,13,1,1,324,7,2024-02-15,0,
33830,100040041202400061,202400061,41,4,1,9,25,2,1,322,6,2024-12-06,0,
35926,100040041202400062,202400062,41,4,1,10,27,2,1,323,7,2024-12-23,0,
35977,100040041202400063,202400063,41,4,1,2,10,2,5,322,6,2024-01-15,0,
36266,100040041202400064,202400064,41,4,1,2,8,2,5,322,6,2024-03-30,0,
38063,100040041202400065,202400065,41,4,1,3,13,1,1,322,7,2024-01-27,0,
38073,100040041202400066,202400066,41,4,1,3,13,1,1,326,6,2024-02-05,0,
39154,100040041202400067,202400067,41,4,1,3,12,1,2,327,6,2024-11-16,0,
39159,100040041202400068,202400068,41,4,1,2,9,2,1,328,6,2024-08-11,0,
40552,100040041202400069,202400069,41,4,1,1,2,1,5,325,6,2024-04-28,0,
40680,100040041202400070,202400070,41,4,1,2,10,2,2,325,6,2024-07-15,0,
41797,100040041202400071,202400071,41,4,1,2,8,2,5,326,6,2024-11-30,0,
42200,100040041202400072,202400072,41,4,1,9,25,2,1,321,7,2024-04-29,0,
42262,100040041202400073,202400073,41,4,1,2,10,2,2,324,6,2024-08-08,0,
43482,100040041202400074,202400074,41,4,1,10,26,2,1,328,7,2024-12-16,0,
44117,100040041202400075,202400075,41,4,1,1,4,1,1,324,7,2024-06-26,0,
44574,100040041202400076,202400076,41,4,1,5,17,2,5,324,7,2024-04-16,0,
45271,100040041202400077,202400077,41,4,1,9,25,2,1,322,6,2024-03-19,0,
45290,100040041202400078,202400078,41,4,1,1,5,1,5,323,7,2024-10-05,0,
46272,100040041202400079,202400079,41,4,1,1,5,1,5,323,6,2024-01-14,0,
46949,100040041202400080,202400080,41,4,1,1,5,1,5,326,7,2024-04-04,0,
47156,100040041202400081,202400081,41,4,1,5,16,2,2,328,7,2024-02-03,0,
47411,100040041202400082,202400082,41,4,1,2,8,2,5,324,7,2024-10-07,0,
47584,100040041202400083,202400083,41,4,1,7,21,1,2,321,6,2024-07-03,0,
47599,100040041202400084,202400084,41,4,1,10,26,2,5,324,7,2024-03-12,0,
47939,100040041202400085,202400085,41,4,1,1,2,1,1,325,6,2024-04-11,0,
48530,100040041202400086,202400086,41,4,1,5,16,2,1,325,6,2024-12-24,0,
48693,100040041202400087,202400087,41,4,1,1,5,1,5,323,7,2024-11-06,0,
49734,100040041202400088,202400088,41,4,1,2,8,2,2,326,7,2024-05-03,0,
4,100040041202500001,202500001,41,4,1,6,19,2,5,327,7,2025-08-16,0,
233,100040041202500002,202500002,41,4,1,6,19,2,2,325,6,2025-12-03,0,
259,100040041202500003,202500003,41,4,1,6,19,2,5,324,6,2025-10-17,0,
934,100040041202500004,202500004,41,4,1,6,18,2,1,326,6,2025-04-11,0,
2388,100040041202500005,202500005,41,4,1,6,19,2,2,324,6,2025-11-10,0,
4383,100040041202500006,202500006,41,4,1,2,6,2,1,321,6,2025-12-28,0,
4432,100040041202500007,202500007,41,4,1,2,6,2,5,321,7,2025-09-30,0,
4912,100040041202500008,202500008,41,4,1,2,7,2,4,325,7,2025-11-06,0,
5346,100040041202500009,202500009,41,4,1,2,7,2,5,327,7,2025-03-28,0,
5355,100040041202500010,202500010,41,4,1,2,6,2,2,328,6,2025-05-26,0,
5992,100040041202500011,202500011,41,4,1,2,6,2,5,321,6,2025-11-09,0,
6177,100040041202500012,202500012,41,4,1,2,6,2,5,323,7,2025-04-06,0,
7196,100040041202500013,202500013,41,4,1,2,7,2,1,324,6,2025-11-28,0,
7281,100040041202500014,202500014,41,4,1,2,6,2,1,326,6,2025-11-12,0,
7394,100040041202500015,202500015,41,4,1,2,7,2,4,323,7,2025-12-26,0,
11229,100040041202500016,202500016,41,4,1,8,24,1,4,322,6,2025-04-11,0,
11259,100040041202500017,202500017,41,4,1,8,23,1,1,328,7,2025-04-10,0,
11841,100040041202500018,202500018,41,4,1,8,23,1,5,322,6,2025-12-31,0,
14230,100040041202500019,202500019,41,4,1,3,13,1,1,322,6,2025-06-30,0,
15205,100040041202500020,202500020,41,4,1,7,20,1,1,323,6,2025-01-29,0,
15825,100040041202500021,202500021,41,4,1,3,12,1,1,324,7,2025-11-11,0,
16369,100040041202500022,202500022,41,4,1,10,26,2,5,324,6,2025-04-23,0,
16826,100040041202500023,202500023,41,4,1,2,8,2,5,322,7,2025-02-26,0,
17196,100040041202500024,202500024,41,4,1,3,13,1,2,323,6,2025-05-10,0,
17650,100040041202500025,202500025,41,4,1,5,16,2,5,327,6,2025-02-15,0,
17989,100040041202500026,202500026,41,4,1,5,16,2,1,328,6,2025-06-28,0,
19108,100040041202500027,202500027,41,4,1,3,11,1,5,324,7,2025-07-02,0,
19244,100040041202500028,202500028,41,4,1,5,17,2,5,322,7,2025-01-27,0,
19477,100040041202500029,202500029,41,4,1,2,8,2,1,328,6,2025-04-25,0,
20229,100040041202500030,202500030,41,4,1,3,11,1,1,324,6,2025-04-13,0,
20562,100040041202500031,202500031,41,4,1,3,11,1,2,322,7,2025-09-21,0,
21517,100040041202500032,202500032,41,4,1,9,25,2,2,321,7,2025-03-29,0,
21642,100040041202500033,202500033,41,4,1,1,3,1,2,322,6,2025-05-28,0,
22058,100040041202500034,202500034,41,4,1,2,9,2,5,327,6,2025-12-03,0,
23039,100040041202500035,202500035,41,4,1,10,27,2,1,321,7,2025-08-05,0,
23649,100040041202500036,202500036,41,4,1,3,12,1,1,321,7,2025-06-17,0,
24138,100040041202500037,202500037,41,4,1,10,26,2,5,325,6,2025-09-16,0,
24560,100040041202500038,202500038,41,4,1,2,8,2,1,324,6,2025-12-09,0,
24936,100040041202500039,202500039,41,4,1,7,22,1,5,327,6,2025-12-14,0,
25128,100040041202500040,202500040,41,4,1,7,20,1,1,321,7,2025-02-07,0,
25337,100040041202500041,202500041,41,4,1,5,17,2,2,322,7,2025-12-10,0,
25422,100040041202500042,202500042,41,4,1,4,14,1,2,327,6,2025-05-31,0,
26122,100040041202500043,202500043,41,4,1,1,5,1,5,323,6,2025-04-18,0,
26549,100040041202500044,202500044,41,4,1,2,8,2,1,324,7,2025-02-27,0,
28520,100040041202500045,202500045,41,4,1,3,13,1,5,326,7,2025-08-05,0,
29379,100040041202500046,202500046,41,4,1,1,5,1,5,325,7,2025-05-31,0,
30948,100040041202500047,202500047,41,4,1,9,25,2,5,327,7,2025-01-18,0,
31260,100040041202500048,202500048,41,4,1,1,4,1,2,328,6,2025-01-11,0,
31985,100040041202500049,202500049,41,4,1,7,22,1,1,321,7,2025-10-08,0,
33292,100040041202500050,202500050,41,4,1,1,4,1,1,321,7,2025-02-24,0,
35965,100040041202500051,202500051,41,4,1,9,25,2,2,322,6,2025-01-02,0,
36304,100040041202500052,202500052,41,4,1,3,13,1,1,321,6,2025-03-17,0,
37374,100040041202500053,202500053,41,4,1,1,4,1,5,326,6,2025-06-16,0,
38288,100040041202500054,202500054,41,4,1,9,25,2,5,323,6,2025-10-31,0,
39078,100040041202500055,202500055,41,4,1,1,5,1,1,326,6,2025-11-24,0,
39559,100040041202500056,202500056,41,4,1,1,1,1,1,325,7,2025-08-19,0,
39858,100040041202500057,202500057,41,4,1,1,1,1,1,324,6,2025-01-28,0,
41027,100040041202500058,202500058,41,4,1,1,5,1,2,325,6,2025-10-11,0,
42269,100040041202500059,202500059,41,4,1,1,5,1,1,322,6,2025-01-08,0,
43663,100040041202500060,202500060,41,4,1,1,5,1,5,324,6,2025-05-13,0,
43806,100040041202500061,202500061,41,4,1,1,1,1,1,323,7,2025-02-18,0,
44176,100040041202500062,202500062,41,4,1,7,20,1,1,327,6,2025-09-29,0,
44212,100040041202500063,202500063,41,4,1,1,5,1,1,322,6,2025-01-01,0,
44252,100040041202500064,202500064,41,4,1,3,13,1,2,323,6,2025-10-01,0,
44840,100040041202500065,202500065,41,4,1,1,4,1,2,328,6,2025-06-19,0,
44908,100040041202500066,202500066,41,4,1,3,13,1,1,322,6,2025-01-01,0,
45666,100040041202500067,202500067,41,4,1,3,13,1,2,325,7,2025-02-15,0,
45784,100040041202500068,202500068,41,4,1,5,17,2,5,327,7,2025-05-05,0,
46134,100040041202500069,202500069,41,4,1,5,16,2,2,322,6,2025-10-04,0,
46553,100040041202500070,202500070,41,4,1,10,26,2,1,328,7,2025-10-09,0,
47018,100040041202500071,202500071,41,4,1,2,10,2,1,322,7,2025-07-15,0,
47692,100040041202500072,202500072,41,4,1,5,16,2,1,323,6,2025-11-03,0,
47734,100040041202500073,202500073,41,4,1,10,26,2,5,325,6,2025-09-04,0,
48240,100040041202500074,202500074,41,4,1,3,12,1,4,323,6,2025-10-29,0,
48274,100040041202500075,202500075,41,4,1,10,27,2,1,327,6,2025-11-06,0,
48298,100040041202500076,202500076,41,4,1,5,16,2,1,327,7,2025-06-26,0,
48984,100040041202500077,202500077,41,4,1,4,14,1,5,326,6,2025-12-02,0,
49717,100040041202500078,202500078,41,4,1,5,17,2,1,324,7,2025-06-07,0,
49821,100040041202500079,202500079,41,4,1,5,16,2,1,325,6,2025-11-07,0,
904,100040041202600001,202600001,41,4,1,6,19,2,1,328,7,2026-05-25,0,
6437,100040041202600002,202600002,41,4,1,2,7,2,1,322,7,2026-01-02,0,
7543,100040041202600003,202600003,41,4,1,2,7,2,5,327,7,2026-01-23,0,
9375,100040041202600004,202600004,41,4,1,8,24,1,2,322,7,2026-05-21,0,
9543,100040041202600005,202600005,41,4,1,8,24,1,4,321,6,2026-03-14,0,
12099,100040041202600006,202600006,41,4,1,8,23,1,1,328,6,2026-03-21,0,
14391,100040041202600007,202600007,41,4,1,1,2,1,4,324,6,2026-04-27,0,
15479,100040041202600008,202600008,41,4,1,3,12,1,1,322,7,2026-02-04,0,
16055,100040041202600009,202600009,41,4,1,1,2,1,2,321,7,2026-02-18,0,
17028,100040041202600010,202600010,41,4,1,2,9,2,5,322,6,2026-05-06,0,
17867,100040041202600011,202600011,41,4,1,7,21,1,1,321,7,2026-04-06,0,
17984,100040041202600012,202600012,41,4,1,1,5,1,5,321,6,2026-06-18,0,
19280,100040041202600013,202600013,41,4,1,2,10,2,4,321,7,2026-02-06,0,
24441,100040041202600014,202600014,41,4,1,9,25,2,1,324,7,2026-06-09,0,
24724,100040041202600015,202600015,41,4,1,10,26,2,2,322,6,2026-06-02,0,
24757,100040041202600016,202600016,41,4,1,1,5,1,1,326,7,2026-01-05,0,
27504,100040041202600017,202600017,41,4,1,10,26,2,5,325,6,2026-01-18,0,
27979,100040041202600018,202600018,41,4,1,5,16,2,2,327,7,2026-02-22,0,
28379,100040041202600019,202600019,41,4,1,4,15,1,2,327,7,2026-03-01,0,
29328,100040041202600020,202600020,41,4,1,10,26,2,1,323,6,2026-03-17,0,
29494,100040041202600021,202600021,41,4,1,1,5,1,1,322,7,2026-02-07,0,
30648,100040041202600022,202600022,41,4,1,9,25,2,2,326,6,2026-03-01,0,
31022,100040041202600023,202600023,41,4,1,2,10,2,2,321,7,2026-03-19,0,
32784,100040041202600024,202600024,41,4,1,2,8,2,2,323,6,2026-01-15,0,
33752,100040041202600025,202600025,41,4,1,7,21,1,1,326,6,2026-03-28,0,
35777,100040041202600026,202600026,41,4,1,3,12,1,5,321,6,2026-02-18,0,
36674,100040041202600027,202600027,41,4,1,1,1,1,4,321,7,2026-06-27,0,
36708,100040041202600028,202600028,41,4,1,7,20,1,1,321,6,2026-01-08,0,
38019,100040041202600029,202600029,41,4,1,5,17,2,5,321,6,2026-03-10,0,
38779,100040041202600030,202600030,41,4,1,3,12,1,1,321,6,2026-06-21,0,
39177,100040041202600031,202600031,41,4,1,3,13,1,1,326,7,2026-04-17,0,
40472,100040041202600032,202600032,41,4,1,7,22,1,2,323,7,2026-03-11,0,
40859,100040041202600033,202600033,41,4,1,9,25,2,2,325,6,2026-01-26,0,
44732,100040041202600034,202600034,41,4,1,1,4,1,1,324,7,2026-04-24,0,
45649,100040041202600035,202600035,41,4,1,2,8,2,1,326,6,2026-06-08,0,
46371,100040041202600036,202600036,41,4,1,4,14,1,5,325,7,2026-05-13,0,
46741,100040041202600037,202600037,41,4,1,3,13,1,1,323,7,2026-04-16,0,
46999,100040041202600038,202600038,41,4,1,2,10,2,5,326,6,2026-03-29,0,
47320,100040041202600039,202600039,41,4,1,1,2,1,2,327,7,2026-04-07,0,
49209,100040041202600040,202600040,41,4,1,3,11,1,5,328,6,2026-05-23,0,
49441,100040041202600041,202600041,41,4,1,3,13,1,2,322,7,2026-06-24,0,
11657,200040041202300001,202300001,41,4,2,8,24,1,1,323,6,2023-09-18,0,
11675,200040041202300002,202300002,41,4,2,8,23,1,1,328,6,2023-04-06,0,
12624,200040041202300003,202300003,41,4,2,8,23,1,1,325,7,2023-04-08,0,
17907,200040041202300004,202300004,41,4,2,5,16,2,1,325,6,2023-12-11,0,
18812,200040041202300005,202300005,41,4,2,2,8,2,1,322,7,2023-11-14,0,
19933,200040041202300006,202300006,41,4,2,4,14,1,1,326,6,2023-09-29,0,
21326,200040041202300007,202300007,41,4,2,4,15,1,2,324,6,2023-05-03,0,
21835,200040041202300008,202300008,41,4,2,5,16,2,2,325,7,2023-11-28,0,
25573,200040041202300009,202300009,41,4,2,1,5,1,1,321,6,2023-01-02,0,
3649,200040041202400001,202400001,41,4,2,6,19,2,1,321,6,2024-08-05,0,
5980,200040041202400002,202400002,41,4,2,2,7,2,2,322,7,2024-10-24,0,
12816,200040041202400003,202400003,41,4,2,8,23,1,2,321,6,2024-05-22,0,
19540,200040041202400004,202400004,41,4,2,1,2,1,2,327,6,2024-06-27,0,
17259,200040041202500001,202500001,41,4,2,1,1,1,4,322,6,2025-04-30,0,
17407,200040041202500002,202500002,41,4,2,1,5,1,5,324,7,2025-01-30,0,
23750,200040041202500003,202500003,41,4,2,1,1,1,1,326,6,2025-08-29,0,
24270,200040041202500004,202500004,41,4,2,1,4,1,5,326,6,2025-07-01,0,
24470,200040041202500005,202500005,41,4,2,1,1,1,2,322,6,2025-05-23,0,
36040,200040041202500006,202500006,41,4,2,1,5,1,5,326,7,2025-05-17,0,
36820,200040041202500007,202500007,41,4,2,2,8,2,5,326,7,2025-03-14,0,
37619,200040041202500008,202500008,41,4,2,1,5,1,2,322,6,2025-08-02,0,
45987,200040041202500009,202500009,41,4,2,7,20,1,1,322,7,2025-02-25,0,
13691,300040041202300001,202300001,41,4,3,3,11,1,5,324,6,2023-01-17,0,
25706,300040041202300002,202300002,41,4,3,5,16,2,5,323,7,2023-11-22,0,
26385,300040041202300003,202300003,41,4,3,2,10,2,1,321,7,2023-11-24,0,
27989,300040041202300004,202300004,41,4,3,3,13,1,1,326,7,2023-05-11,0,
38018,300040041202300005,202300005,41,4,3,9,25,2,2,324,7,2023-11-29,0,
39650,300040041202300006,202300006,41,4,3,9,25,2,5,326,6,2023-10-23,0,
40339,300040041202300007,202300007,41,4,3,3,13,1,1,324,7,2023-07-03,0,
48509,300040041202300008,202300008,41,4,3,3,12,1,1,323,6,2023-09-29,0,
850,300040041202400001,202400001,41,4,3,6,18,2,5,327,7,2024-08-12,0,
1176,300040041202400002,202400002,41,4,3,6,18,2,5,327,7,2024-04-26,0,
4174,300040041202400003,202400003,41,4,3,2,6,2,2,323,7,2024-08-18,0,
5836,300040041202400004,202400004,41,4,3,2,6,2,2,326,6,2024-10-22,0,
10503,300040041202400005,202400005,41,4,3,8,23,1,1,328,7,2024-06-10,0,
20789,300040041202400006,202400006,41,4,3,3,11,1,2,325,7,2024-06-07,0,
23339,300040041202400007,202400007,41,4,3,2,10,2,1,323,7,2024-10-24,0,
25964,300040041202400008,202400008,41,4,3,5,16,2,5,324,7,2024-04-01,0,
32032,300040041202400009,202400009,41,4,3,1,1,1,5,325,6,2024-09-06,0,
38431,300040041202400010,202400010,41,4,3,1,4,1,5,328,6,2024-05-23,0,
43527,300040041202400011,202400011,41,4,3,9,25,2,1,328,7,2024-04-21,0,
46690,300040041202400012,202400012,41,4,3,5,17,2,1,321,7,2024-07-09,0,
3011,300040041202500001,202500001,41,4,3,6,18,2,5,327,6,2025-02-08,0,
12327,300040041202500002,202500002,41,4,3,8,24,1,2,321,6,2025-05-02,0,
14269,300040041202500003,202500003,41,4,3,7,21,1,1,325,6,2025-10-01,0,
15159,300040041202500004,202500004,41,4,3,2,8,2,1,324,7,2025-09-22,0,
15376,300040041202500005,202500005,41,4,3,4,15,1,2,323,7,2025-04-23,0,
35014,300040041202500006,202500006,41,4,3,2,8,2,1,325,6,2025-03-05,0,
11245,300040041202600001,202600001,41,4,3,8,23,1,2,327,6,2026-03-19,0,
15452,300040041202600002,202600002,41,4,3,1,4,1,1,322,7,2026-04-24,0,
27094,300040041202600003,202600003,41,4,3,3,13,1,2,322,7,2026-01-06,0,
28942,300040041202600004,202600004,41,4,3,1,5,1,2,328,7,2026-04-14,0,
33874,300040041202600005,202600005,41,4,3,10,27,2,5,323,6,2026-04-11,0,
35630,300040041202600006,202600006,41,4,3,2,8,2,5,326,6,2026-06-14,0,
42149,300040041202600007,202600007,41,4,3,7,22,1,1,324,7,2026-01-26,0,
327,400040041202300001,202300001,41,4,4,6,18,2,2,325,6,2023-05-20,0,
7901,400040041202300002,202300002,41,4,4,2,6,2,1,323,6,2023-02-25,0,
26256,400040041202300003,202300003,41,4,4,3,11,1,5,323,7,2023-06-20,0,
43015,400040041202300004,202300004,41,4,4,1,5,1,1,327,7,2023-09-15,0,
10916,400040041202400001,202400001,41,4,4,8,24,1,1,321,6,2024-11-19,0,
13412,400040041202400002,202400002,41,4,4,10,26,2,5,321,7,2024-04-23,0,
19619,400040041202400003,202400003,41,4,4,3,12,1,1,322,6,2024-07-09,0,
27605,400040041202400004,202400004,41,4,4,3,13,1,1,324,6,2024-05-15,0,
39210,400040041202400005,202400005,41,4,4,7,21,1,1,326,6,2024-08-05,0,
45209,400040041202400006,202400006,41,4,4,2,8,2,5,327,6,2024-08-12,0,
48152,400040041202400007,202400007,41,4,4,1,5,1,5,321,7,2024-12-08,0,
49724,400040041202400008,202400008,41,4,4,2,9,2,1,325,7,2024-02-15,0,
7721,400040041202500001,202500001,41,4,4,2,7,2,5,325,6,2025-10-23,0,
