AssocID,CaseID,SectionID
35228,49120,16
35229,49392,36
35230,49823,7
35231,88,33
35232,804,33
35233,2308,33
35234,3366,33
35235,3714,32
35236,3714,31
35237,6246,12
35238,10599,19
35239,12739,20
35240,12762,20
35241,13725,7
35242,18053,5
35243,18053,6
35244,18096,41
35245,20664,7
35246,20977,24
35247,22169,7
35248,23366,34
35249,24802,13
35250,27053,43
35251,30826,35
35252,30833,24
35253,31374,24
35254,32298,4
35255,32837,17
35256,33968,42
35257,33968,43
35258,38005,34
35259,38880,42
35260,39366,9
35261,39729,34
35262,40645,9
35263,40999,34
35264,41055,5
35265,41055,6
35266,44206,24
35267,17541,5
35268,31851,13
35269,45044,24
35270,45638,6
35271,15839,2
35272,25193,15
35273,35338,10
35274,24002,24
35275,22637,41
35276,2351,33
35277,42964,7
35278,45866,10
35279,5431,12
35280,16006,24
35281,17294,34
35282,23346,16
35283,39930,4
35284,1532,33
35285,4833,12
35286,4833,11
35287,6149,11
35288,25169,43
35289,38972,7
35290,49073,1
35291,9580,20
35292,9580,19
35293,10793,20
35294,22332,21
35295,3340,32
35296,29622,17
35297,29867,7
35298,7078,11
35299,24202,35
35300,31857,10
35301,4629,11
35302,42030,13
35303,4134,11
35304,5726,12
35305,10334,19
35306,12381,19
35307,13105,8
35308,13105,9
35309,14062,40
35310,15732,7
35311,17323,35
35312,17894,24
35313,18291,7
35314,18385,2
35315,20752,36
35316,21423,43
35317,21499,35
35318,21528,22
35319,21528,21
35320,21725,43
35321,22630,8
35322,22644,8
35323,24523,4
35324,28311,22
35325,28311,21
35326,28402,42
35327,28688,24
35328,28790,13
35329,30321,15
35330,32262,34
35331,32380,34
35332,32677,16
35333,38209,34
35334,39674,24
35335,42121,24
35336,42502,39
35337,42557,17
35338,43210,34
35339,43307,1
35340,44169,21
35341,46025,42
35342,46025,43
35343,46083,6
35344,46083,5
35345,46136,34
35346,47356,2
35347,47375,34
35348,2115,33
35349,4044,11
35350,4044,12
35351,4548,12
35352,4548,11
35353,4947,11
35354,6004,11
35355,6192,12
35356,10161,20
35357,10183,20
35358,11409,19
35359,11514,19
35360,13359,34
35361,13376,6
35362,13376,5
35363,15194,7
35364,16100,24
35365,16522,16
35366,16887,9
35367,16887,8
35368,17388,5
35369,17839,40
35370,18120,16
35371,18923,16
35372,19378,24
35373,19740,43
35374,20967,5
35375,21640,24
35376,22610,24
35377,24021,5
35378,25509,18
35379,26580,5
35380,26580,6
35381,28285,34
35382,30614,41
35383,32208,7
35384,33551,35
35385,33617,18
35386,33842,43
35387,36207,43
35388,36207,42
35389,36429,34
35390,37769,16
35391,38718,10
35392,39803,43
35393,40421,38
35394,40861,41
35395,41347,43
35396,41545,34
35397,42464,24
35398,44880,13
35399,45310,5
35400,45310,6
35401,45571,4
35402,48017,1
35403,48218,35
35404,48397,4
35405,49721,13
35406,278,33
35407,481,32
35408,873,32
35409,1462,31
35410,1683,31
35411,1683,32
35412,1850,33
35413,3556,31
35414,3556,32
35415,5298,11
35416,5906,12
35417,6904,12
35418,7667,11
35419,9581,19
35420,9632,19
35421,9632,20
35422,11765,19
35423,11866,19
35424,14990,34
35425,15800,6
35426,15800,5
35427,18009,7
35428,18688,24
35429,18948,39
35430,21274,5
35431,21620,24
35432,22203,42
35433,24117,5
35434,24117,6
35435,25217,34
35436,26160,41
35437,26427,13
35438,26585,9
35439,27933,34
35440,27939,13
35441,28264,42
35442,28305,10
35443,29517,24
35444,29751,39
35445,30302,42
35446,31339,41
35447,31690,16
35448,31805,1
35449,32144,18
35450,32469,41
35451,33916,16
35452,34175,17
35453,35465,13
35454,35803,21
35455,36008,8
35456,39283,24
35457,40118,7
35458,40377,6
35459,40377,5
35460,41768,36
35461,43141,35
35462,43682,40
35463,45549,13
35464,45710,39
35465,46165,6
35466,47351,24
35467,48444,39
35468,49964,16
35469,6035,11
35470,10455,19
35471,19488,17
35472,24267,42
35473,26106,16
35474,27587,24
35475,30073,13
35476,31673,21
35477,33124,43
35478,33211,16
35479,34547,34
35480,35349,13
35481,36200,18
35482,36940,16
35483,37848,35
35484,41971,42
35485,45304,38
35486,49408,6
35487,15954,40
35488,25920,35
35489,31804,34
35490,43638,41
35491,25384,16
35492,46998,34
35493,1787,32
35494,7638,11
35495,34913,5
35496,40851,16
35497,16043,4
35498,20504,41
35499,21542,5
35500,24396,41
35501,26424,16
35502,41754,6
35503,25347,13
35504,27041,5
35505,38183,42
35506,46974,34
35507,5037,11
35508,10415,19
35509,18289,21
35510,23213,24
35511,26213,34
35512,27549,1
35513,27992,43
35514,35112,24
35515,12979,20
35516,16396,7
35517,29717,7
35518,33337,16
35519,38215,1
35520,4308,11
35521,18668,38
35522,18668,37
35523,32765,34
35524,44342,16
35525,14492,10
35526,19202,35
35527,35749,34
35528,43047,34
35529,20894,15
35530,26061,16
35531,27278,7
35532,32431,34
35533,36430,41
35534,6483,11
35535,7991,12
35536,16788,34
35537,32077,7
35538,49522,34
35539,2098,32
35540,2127,31
35541,3110,32
35542,3136,33
35543,8132,11
35544,10808,19
35545,10813,20
35546,11759,19
35547,11907,19
35548,12544,19
35549,12944,19
35550,13932,43
35551,15664,41
35552,16161,24
35553,16367,5
35554,17413,8
35555,20637,9
35556,21699,22
35557,21699,21
35558,23604,34
35559,26877,36
35560,27998,4
35561,28215,16
35562,28490,41
35563,29375,41
35564,29836,16
35565,30301,41
35566,31589,34
35567,32049,4
35568,32131,34
35569,32951,10
35570,34136,2
35571,34922,40
35572,36152,43
35573,36152,42
35574,36598,38
35575,38174,13
35576,40600,18
35577,40600,17
35578,40964,17
35579,40964,18
35580,41136,18
35581,41136,17
35582,42977,6
35583,43046,41
35584,49058,34
35585,49255,34
35586,49523,24
35587,49674,24
35588,49676,41
35589,592,33
35590,696,33
35591,1557,32
35592,2329,33
35593,2399,32
35594,2668,31
35595,2668,32
35596,3210,32
35597,3210,31
35598,3428,31
35599,3428,32
35600,4680,11
35601,5757,12
35602,5827,11
35603,6319,11
35604,10158,19
35605,10158,20
35606,10190,19
35607,11073,19
35608,11170,19
35609,11429,20
35610,11429,19
35611,12313,20
35612,12545,20
35613,12545,19
35614,13074,41
35615,15906,7
35616,18589,42
35617,21034,41
35618,22197,1
35619,24089,13
35620,24398,16
35621,24675,21
35622,26142,24
35623,26977,35
35624,27690,13
35625,27983,6
35626,29055,21
35627,29212,35
35628,29250,5
35629,30171,10
35630,31138,34
35631,31325,40
35632,33539,8
35633,33539,9
35634,34595,9
35635,34595,8
35636,34899,9
35637,37773,42
35638,37773,43
35639,39239,7
35640,40711,37
35641,40711,38
35642,41858,24
35643,48010,40
35644,48100,18
35645,48138,13
35646,48700,13
35647,1732,33
35648,2601,33
35649,2665,33
35650,4334,12
35651,4334,11
35652,4538,11
35653,6930,11
35654,7608,12
35655,9544,20
35656,9544,19
35657,9634,20
35658,11535,20
35659,11535,19
35660,11682,20
35661,11682,19
35662,12230,19
35663,12230,20
35664,12331,19
35665,13201,5
35666,13234,9
35667,13234,8
35668,14375,34
35669,15220,42
35670,15220,43
35671,15291,7
35672,15512,42
35673,15512,43
35674,17018,5
35675,17644,6
35676,17784,24
35677,18393,16
35678,20547,24
35679,20569,5
35680,20569,6
35681,21024,9
35682,21703,9
35683,21833,4
35684,23610,7
35685,26138,10
35686,27635,41
35687,27828,16
35688,28349,24
35689,28394,6
35690,29122,13
35691,30419,43
35692,30419,42
35693,31192,16
35694,32704,42
35695,32941,10
35696,33176,24
35697,34853,24
35698,35915,6
35699,39090,16
35700,39852,10
35701,40688,34
35702,41339,36
35703,42032,9
35704,42773,13
35705,44014,24
35706,45475,13
35707,45898,34
35708,46036,34
35709,46260,6
35710,46500,4
35711,46823,18
35712,47625,6
35713,47625,5
35714,48715,18
35715,49232,8
35716,163,33
35717,659,32
35718,659,31
35719,10280,19
35720,10280,20
35721,11045,19
35722,12676,19
35723,12728,20
35724,14587,34
35725,14939,42
35726,14939,43
35727,15444,24
35728,17160,8
35729,17160,9
35730,17420,34
35731,18659,16
35732,20270,34
35733,20345,7
35734,21876,5
35735,22361,6
35736,22361,5
35737,23646,17
35738,23646,18
35739,31731,22
35740,31731,21
35741,32062,17
35742,34483,21
35743,38096,7
35744,39640,24
35745,40823,34
35746,43309,7
35747,45748,34
35748,46414,42
35749,46456,16
35750,47398,16
35751,34076,34
35752,45717,37
35753,29358,34
35754,22495,34
35755,25586,4
35756,27283,1
35757,40215,38
35758,40215,37
35759,11217,20
35760,4222,11
35761,5045,11
35762,16981,2
35763,24134,34
35764,34700,24
35765,35873,17
35766,38374,8
35767,39938,34
35768,49782,41
35769,175,31
35770,175,32
35771,5649,11
35772,8391,12
35773,12986,19
35774,24677,2
35775,37174,38
35776,37702,34
35777,38437,24
35778,45871,5
35779,47520,34
35780,48157,18
35781,48157,17
35782,48464,6
35783,14845,24
35784,37385,4
35785,38700,24
35786,15563,41
35787,25765,7
35788,28741,24
35789,34362,37
35790,47991,13
35791,27857,4
35792,34686,34
35793,1429,31
35794,1644,33
35795,4350,11
35796,5161,12
35797,6001,12
35798,7794,11
35799,7879,12
35800,7879,11
35801,8018,12
35802,8239,11
35803,13677,24
35804,14938,4
35805,14950,40
35806,15476,1
35807,16346,43
35808,20598,24
35809,22796,4
35810,23245,34
35811,24024,9
35812,25661,16
35813,28552,34
35814,29062,34
35815,29114,24
35816,29231,4
35817,29233,24
35818,30657,39
35819,31248,21
35820,31427,24
35821,31899,36
35822,31977,21
35823,31977,22
35824,33152,42
35825,33152,43
35826,34306,13
35827,36025,24
35828,36493,10
35829,38273,40
35830,39086,42
35831,39086,43
35832,41927,10
35833,42117,16
35834,43037,24
35835,44187,34
35836,44487,9
35837,45019,42
35838,47126,41
35839,47255,5
35840,48723,7
35841,1246,33
35842,1784,33
35843,2266,32
35844,2745,33
35845,3239,31
35846,4088,11
35847,4165,11
35848,5873,11
35849,6031,11
35850,6773,12
35851,11854,19
35852,13149,8
35853,13265,41
35854,13282,24
35855,15229,5
35856,15394,7
35857,15469,34
35858,16277,40
35859,16475,40
35860,16668,8
35861,16668,9
35862,17053,34
35863,17071,18
35864,17092,5
35865,17179,8
35866,17582,21
35867,19675,24
35868,20872,24
35869,20947,24
35870,21016,41
35871,21683,7
35872,21942,39
35873,25996,10
35874,27980,13
35875,29102,16
35876,31000,7
35877,31620,1
35878,32987,43
35879,39088,24
35880,40480,43
35881,40562,17
35882,41644,42
35883,41644,43
35884,42981,6
35885,46003,42
35886,47674,35
35887,49168,7
35888,304,32
35889,433,31
35890,433,32
35891,492,32
35892,492,31
35893,1709,33
35894,1959,33
35895,2030,33
35896,3004,33
35897,3853,33
35898,6226,11
35899,6226,12
35900,6860,12
35901,10229,19
35902,10866,20
35903,10866,19
35904,11282,20
35905,11282,19
35906,12837,20
35907,12837,19
35908,14367,24
35909,15059,34
35910,15670,24
35911,16072,24
35912,20702,1
35913,20764,6
35914,20794,41
35915,21092,16
35916,21496,35
35917,21978,24
35918,23212,7
35919,24300,21
35920,25501,21
35921,25612,24
35922,26473,7
35923,26558,1
35924,28011,6
35925,28011,5
35926,28178,16
35927,28725,40
35928,29895,1
35929,32856,13
35930,33604,21
35931,34581,18
35932,34581,17
35933,34823,5
35934,35583,36
35935,39120,34
35936,39127,34
35937,39352,39
35938,39545,13
35939,42396,5
35940,42396,6
35941,44520,22
35942,44600,24
35943,45059,4
35944,48037,24
35945,48995,4
35946,49191,41
35947,2763,33
35948,3331,31
35949,3331,32
35950,7138,11
35951,9610,19
35952,9815,19
35953,9815,20
35954,10170,19
35955,11108,19
35956,11587,20
35957,17636,16
35958,17835,35
35959,19180,39
35960,21530,16
35961,24817,43
35962,24817,42
35963,29260,24
35964,29789,24
35965,30574,37
35966,30574,38
35967,31860,7
35968,32526,16
35969,33741,22
35970,33741,21
35971,35971,6
35972,40539,2
35973,40901,43
35974,40901,42
35975,42542,2
35976,44974,9
35977,44974,8
35978,44977,24
35979,45101,24
35980,45752,16
35981,46142,24
35982,46433,16
35983,8479,11
35984,11192,20
35985,24172,4
35986,33348,34
35987,41443,13
35988,757,31
35989,757,32
35990,32278,1
35991,14993,15
35992,45888,18
35993,45888,17
35994,24580,18
35995,25424,24
35996,29719,5
35997,32590,1
35998,48767,13
35999,16478,35
36000,23111,16
36001,35254,4
36002,11273,19
36003,29699,8
36004,32000,43
36005,34615,16
36006,39958,6
36007,17526,36
36008,24149,22
36009,24149,21
36010,29746,6
36011,29746,5
36012,34246,36
36013,34621,1
36014,36552,9
36015,36552,8
36016,11580,20
36017,11580,19
36018,21478,10
36019,36387,24
36020,48327,40
36021,7660,11
36022,20763,35
36023,22175,16
36024,36356,7
36025,37583,13
36026,46092,16
36027,20993,24
36028,574,33
36029,1399,32
36030,1399,31
36031,2178,31
36032,2178,32
36033,2823,31
36034,2823,32
36035,4083,11
36036,4393,11
36037,5149,11
36038,5520,11
36039,5981,11
36040,6540,11
36041,6677,11
36042,7515,11
36043,8254,11
36044,8254,12
36045,8297,12
36046,8297,11
36047,9535,19
36048,9927,20
36049,10748,20
36050,10748,19
36051,13771,41
36052,14487,13
36053,15533,39
36054,16155,17
36055,16495,34
36056,16526,6
36057,18908,34
36058,19004,43
36059,20533,8
36060,23419,1
36061,24255,40
36062,24942,43
36063,24942,42
36064,28235,6
36065,28338,6
36066,28338,5
36067,28906,35
36068,29842,6
36069,29842,5
36070,30266,16
36071,30278,34
36072,30807,18
36073,30807,17
36074,31529,4
36075,31761,5
36076,31761,6
36077,32716,16
36078,37484,6
36079,38222,39
36080,41546,9
36081,41829,41
36082,42111,8
36083,42111,9
36084,42421,16
36085,42765,6
36086,42765,5
36087,43044,16
36088,43612,34
36089,43704,5
36090,43704,6
36091,44156,24
36092,45169,7
36093,45299,41
36094,46785,10
36095,47441,2
36096,48708,41
36097,49774,24
36098,31,32
36099,415,33
36100,2291,33
36101,5126,11
36102,5777,11
36103,7043,11
36104,8175,11
36105,11246,19
36106,11869,19
36107,11869,20
36108,12338,19
36109,12338,20
36110,16125,17
36111,16391,41
36112,16524,35
36113,17422,6
36114,18337,6
36115,18446,43
36116,18618,1
36117,21371,38
36118,21371,37
36119,23548,34
36120,25357,24
36121,25775,4
36122,26266,24
36123,28471,42
36124,28832,41
36125,29756,22
36126,29756,21
36127,30296,43
36128,30652,35
36129,31165,24
36130,31788,13
36131,32164,37
36132,33087,42
36133,35428,24
36134,36315,13
36135,38834,41
36136,39259,17
36137,39259,18
36138,40696,16
36139,41145,16
36140,42479,13
36141,45735,43
36142,45735,42
36143,46669,1
36144,47536,13
36145,49766,7
36146,1060,31
36147,1612,33
36148,1883,33
36149,5924,11
36150,7087,11
36151,7703,12
36152,8478,11
36153,9187,19
36154,9205,20
36155,10704,19
36156,12312,19
36157,12312,20
36158,12441,19
36159,12441,20
36160,12649,20
36161,12649,19
36162,13510,24
36163,14528,1
36164,17565,6
36165,19393,41
36166,19639,6
36167,19639,5
36168,21029,24
36169,21409,5
36170,21679,8
36171,21679,9
36172,21846,16
36173,22473,10
36174,24695,34
36175,25545,16
36176,26515,43
36177,26814,24
36178,28495,16
36179,28622,7
36180,29423,5
36181,29423,6
36182,30411,18
36183,30411,17
36184,31006,16
36185,35255,16
36186,37017,9
36187,37202,10
36188,37788,34
36189,38147,34
36190,38219,24
36191,38351,17
36192,38351,18
36193,39808,18
36194,39808,17
36195,40950,24
36196,41115,13
36197,41801,16
36198,44972,43
36199,45728,15
36200,46010,41
36201,46172,24
36202,47976,34
36203,48787,16
36204,49501,34
36205,4580,11
36206,5665,12
36207,5665,11
36208,5840,11
36209,6009,12
36210,6257,11
36211,9994,20
36212,9994,19
36213,10683,19
36214,14922,41
36215,16802,41
36216,17392,4
36217,18657,34
36218,18913,17
36219,19490,24
36220,20258,16
36221,22370,9
36222,25897,34
36223,26991,42
36224,28019,18
36225,28019,17
36226,35227,35
36227,40547,42
36228,41796,22
36229,43630,34
36230,44660,35
36231,44707,41
36232,45385,16
36233,46595,42
36234,48433,34
36235,49090,43
36236,49090,42
36237,49899,39
36238,47729,16
36239,49801,35
36240,24807,40
36241,18973,24
36242,15851,34
36243,22373,21
36244,30227,4
36245,32279,16
36246,39054,2
36247,41092,34
36248,8439,11
36249,14232,34
36250,29993,16
36251,40289,24
36252,49387,34
36253,4876,11
36254,29443,9
36255,29443,8
36256,29778,34
36257,33203,41
36258,37436,42
36259,37436,43
36260,45466,18
36261,47694,5
36262,48171,24
36263,6139,12
36264,8350,11
36265,14177,36
36266,19719,18
36267,5554,11
36268,511,31
36269,11190,19
36270,29750,16
36271,33425,43
36272,38002,43
36273,5542,11
36274,22424,42
36275,40708,42
36276,1093,31
36277,1093,32
36278,1175,33
36279,1219,33
36280,1788,33
36281,7626,11
36282,9284,19
36283,11298,19
36284,11431,19
36285,12068,19
36286,14996,40
36287,15425,42
36288,16420,17
36289,18225,24
36290,18413,34
36291,20058,16
36292,20810,36
36293,21981,16
36294,21994,18
36295,21994,17
36296,24122,10
36297,25942,40
36298,26691,24
36299,28181,16
36300,29342,24
36301,31639,35
36302,32177,24
36303,32687,9
36304,32914,40
36305,33259,2
36306,33672,35
36307,34163,16
36308,35207,22
36309,36316,18
36310,36753,5
36311,37175,18
36312,37175,17
36313,38367,6
36314,38367,5
36315,40088,35
36316,40768,1
36317,40907,8
36318,40907,9
36319,41120,7
36320,42532,10
36321,44838,34
36322,45172,1
36323,45201,16
36324,45485,39
36325,45994,38
36326,45994,37
36327,46390,5
36328,46485,16
36329,47217,6
36330,49872,16
36331,1087,33
36332,1497,33
36333,2644,32
36334,4267,11
36335,4893,11
36336,4958,12
36337,5116,11
36338,9359,19
36339,9583,19
36340,10741,19
36341,11084,19
36342,13068,40
36343,13119,4
36344,13132,43
36345,13132,42
36346,14483,21
36347,17941,10
36348,18598,34
36349,18865,8
36350,19226,4
36351,19884,16
36352,21135,37
36353,21313,24
36354,23291,42
36355,23332,1
36356,27069,16
36357,27467,16
36358,27511,40
36359,27542,40
36360,28262,6
36361,29462,24
36362,31231,24
36363,31801,4
36364,32461,16
36365,33585,22
36366,33856,18
36367,37048,13
36368,37383,6
36369,39605,40
36370,40039,43
36371,40338,39
36372,41594,7
36373,43670,16
36374,45507,40
36375,46162,40
36376,47105,42
36377,47646,16
36378,48310,35
36379,48798,7
36380,49242,41
36381,213,31
36382,213,32
36383,613,31
36384,613,32
36385,1171,32
36386,2371,33
36387,3473,33
36388,4271,11
36389,5929,12
36390,7088,11
36391,7864,11
36392,8443,11
36393,10024,19
36394,10777,19
36395,10777,20
36396,11570,19
36397,12252,19
36398,12764,20
36399,12890,20
36400,12906,19
36401,14050,24
36402,14586,42
36403,14961,5
36404,14961,6
36405,19952,41
36406,25600,4
36407,25844,9
36408,26083,9
36409,26542,9
36410,26629,13
36411,27747,42
36412,28586,41
36413,28921,18
36414,29780,43
36415,30415,7
36416,35160,34
36417,35657,16
36418,35779,37
36419,35779,38
36420,36233,34
36421,37380,13
36422,39083,39
36423,39971,16
36424,41647,10
36425,42893,9
36426,44691,34
36427,44781,9
36428,44781,8
36429,45177,7
36430,45935,24
36431,47504,24
36432,47602,37
36433,48012,37
36434,48012,38
36435,48681,1
36436,49207,40
36437,49300,10
36438,49887,24
36439,943,31
36440,5673,12
36441,9426,20
36442,10483,19
36443,12069,19
36444,14415,5
36445,17257,24
36446,18261,24
36447,18283,24
36448,18363,34
36449,19410,4
36450,20065,35
36451,21804,34
36452,22983,24
36453,25069,8
36454,25069,9
36455,27468,13
36456,32256,16
36457,34414,6
36458,36273,41
36459,40038,41
36460,46333,21
36461,46333,22
36462,47702,7
36463,15752,17
36464,9490,19
36465,35928,4
36466,44226,36
36467,11035,20
36468,18538,1
36469,26639,41
36470,45578,18
36471,753,32
36472,20293,6
36473,20293,5
36474,38651,34
36475,44917,42
36476,47354,43
36477,3701,33
36478,19122,6
36479,33125,7
36480,39252,10
36481,41037,21
36482,41037,22
36483,7526,11
36484,9502,20
36485,9502,19
36486,12554,20
36487,12554,19
36488,31310,16
36489,37246,41
36490,39829,22
36491,47645,24
36492,3888,33
36493,13530,1
36494,13540,24
36495,44437,39
36496,48671,16
36497,33422,24
36498,26656,8
36499,26656,9
36500,10012,20
36501,30605,37
36502,30817,4
36503,42771,10
36504,17896,24
36505,29990,13
36506,33818,34
36507,887,32
36508,1046,33
36509,1235,32
36510,1363,33
36511,4866,11
36512,5545,11
36513,6343,12
36514,6343,11
36515,8124,11
36516,10242,20
36517,10442,19
36518,11938,20
36519,14061,34
36520,15133,1
36521,17510,16
36522,19109,18
36523,19109,17
36524,19160,16
36525,19458,8
36526,19458,9
36527,20158,34
36528,20595,35
36529,21948,10
36530,22933,24
36531,23016,16
36532,24010,22
36533,24853,41
36534,25431,34
36535,26748,39
36536,27686,6
36537,29089,16
36538,32368,10
36539,33574,43
36540,33574,42
36541,37164,9
36542,37454,8
36543,37454,9
36544,37549,6
36545,39043,21
36546,39119,13
36547,39415,16
36548,42182,13
36549,43397,24
36550,43801,1
36551,45956,24
36552,46755,24
36553,48402,24
36554,1578,31
36555,2750,33
36556,3151,31
36557,3151,32
36558,3418,31
36559,3463,31
36560,5014,11
36561,7073,11
36562,8332,11
36563,11486,19
36564,12107,19
36565,12107,20
36566,12821,19
36567,14351,6
36568,14997,4
36569,15137,40
36570,16585,42
36571,18905,9
36572,18905,8
36573,19500,6
36574,20714,8
36575,23890,41
36576,24498,4
36577,24758,6
36578,25335,34
36579,26762,5
36580,26762,6
36581,28624,35
36582,29537,16
36583,29804,6
36584,29804,5
36585,29978,13
36586,31867,7
36587,32592,34
36588,32908,34
36589,33683,16
36590,34776,9
36591,35676,1
36592,36470,24
36593,37392,41
36594,37405,24
36595,38335,24
36596,40424,34
36597,43259,41
36598,43643,16
36599,45818,13
36600,48765,13
36601,585,33
36602,929,33
36603,1250,31
36604,2463,31
36605,2463,32
36606,2812,33
36607,5690,11
36608,5956,12
36609,7469,12
36610,9598,19
36611,11267,19
36612,12413,19
36613,12465,20
36614,12716,20
36615,12716,19
36616,12757,19
36617,13506,38
36618,18558,5
36619,18558,6
36620,18944,24
36621,20686,4
36622,21195,16
36623,21608,35
36624,21870,40
36625,22108,13
36626,23506,41
36627,25569,13
36628,27422,8
36629,28786,4
36630,32057,2
36631,32599,17
36632,33550,17
36633,33550,18
36634,34895,34
36635,35364,7
36636,35780,16
36637,36672,36
36638,38202,1
36639,41066,40
36640,42082,5
36641,42284,16
36642,44358,6
36643,44890,24
36644,47982,22
36645,49427,4
36646,356,33
36647,1092,33
36648,1993,31
36649,1993,32
36650,7372,11
36651,11528,19
36652,12365,19
36653,15552,5
36654,15768,13
36655,16031,5
36656,16134,7
36657,17110,16
36658,17874,34
36659,19275,1
36660,22860,34
36661,27629,16
36662,31534,9
36663,32119,8
36664,32119,9
36665,32829,42
36666,33843,40
36667,34588,36
36668,35956,34
36669,36614,7
36670,37244,6
36671,40071,7
36672,40330,42
36673,41512,42
36674,41789,24
36675,42467,6
36676,42579,40
36677,47265,24
36678,47561,39
36679,48381,42
36680,48381,43
36681,49526,13
36682,10496,19
36683,25800,4
36684,26058,24
36685,37103,5
36686,37103,6
36687,2167,32
36688,2167,31
36689,5448,11
36690,23188,7
36691,37072,40
36692,39459,18
36693,39459,17
36694,39921,24
36695,19558,4
36696,26963,7
36697,3111,33
36698,8298,11
36699,13009,36
36700,46077,24
36701,46156,35
36702,3446,31
36703,7391,11
36704,15152,16
36705,19084,10
36706,26267,6
36707,26783,24
36708,13239,6
36709,13239,5
36710,15247,43
36711,16949,16
36712,32734,43
36713,34661,6
36714,35890,5
36715,43710,8
36716,43710,9
36717,45371,6
36718,7736,11
36719,21721,7
36720,26511,1
36721,28806,34
36722,3630,31
36723,19149,43
36724,22416,21
36725,3426,31
36726,3426,32
36727,3889,32
36728,11405,20
36729,82,33
36730,350,33
36731,5882,11
36732,6473,11
36733,6964,12
36734,7441,11
36735,7529,11
36736,8032,11
36737,10197,19
36738,10761,19
36739,10761,20
36740,10892,19
36741,10892,20
36742,11786,19
36743,11786,20
36744,12260,20
36745,13994,21
36746,20650,34
36747,20709,5
36748,21013,34
36749,21507,43
36750,21507,42
36751,22156,36
36752,22904,24
36753,23642,6
36754,25257,34
36755,26840,10
36756,28157,24
36757,30775,43
36758,30775,42
36759,30994,24
36760,31124,41
36761,32204,34
36762,32799,10
36763,33873,34
36764,34476,34
36765,36440,7
36766,37940,41
36767,41097,6
36768,41324,6
36769,41453,1
36770,41456,24
36771,43020,16
36772,44310,40
36773,45444,42
36774,47074,16
36775,48934,24
36776,49213,9
36777,49213,8
36778,194,31
36779,560,31
36780,840,33
36781,1281,33
36782,1569,31
36783,1707,32
36784,1707,31
36785,1825,33
36786,3250,33
36787,3596,32
36788,3596,31
36789,4200,11
36790,6857,11
36791,7163,12
36792,7444,12
36793,9654,19
36794,11799,20
36795,15432,21
36796,16181,43
36797,16419,9
36798,17468,24
36799,18008,24
36800,18325,10
36801,19876,24
36802,20906,24
36803,21843,13
36804,22979,16
36805,23234,7
36806,24859,10
36807,25307,10
36808,25852,34
36809,27865,22
36810,28704,13
36811,29611,36
36812,30857,40
36813,31210,13
36814,31551,6
36815,33356,7
36816,33615,16
36817,34317,16
36818,35083,10
36819,37496,16
36820,39531,34
36821,39853,24
36822,41070,41
36823,41712,16
36824,43607,36
36825,45072,24
36826,45305,24
36827,46805,21
36828,47050,13
36829,47516,24
36830,48694,2
36831,49044,18
36832,2544,31
36833,3126,33
36834,3232,33
36835,3492,32
36836,3492,31
36837,4186,11
36838,5367,11
36839,5385,11
36840,6172,12
36841,6172,11
36842,7085,11
36843,8457,11
36844,9314,19
36845,9680,20
36846,10860,19
36847,14004,7
36848,15286,35
36849,18233,34
36850,18280,10
36851,19283,7
36852,19334,24
36853,19472,5
36854,21370,37
36855,21370,38
36856,22700,7
36857,23835,41
36858,24072,24
36859,24755,42
36860,24755,43
36861,25963,10
36862,27610,7
36863,27724,35
36864,27756,42
36865,27756,43
36866,27771,43
36867,29660,34
36868,30548,8
36869,30983,1
36870,31414,1
36871,31512,9
36872,32464,43
36873,32464,42
36874,34107,1
36875,36462,34
36876,37349,34
36877,37856,17
36878,38224,37
36879,38587,36
36880,39126,34
36881,39701,34
36882,41517,4
36883,42083,1
36884,42526,4
36885,42644,6
36886,42644,5
36887,46317,34
36888,48505,34
36889,2161,32
36890,2586,31
36891,3028,31
36892,6237,11
36893,6919,11
36894,10837,19
36895,14539,22
36896,18981,16
36897,19554,4
36898,23217,1
36899,23616,39
36900,24564,16
36901,25090,18
36902,25448,4
36903,25895,41
36904,27314,24
36905,31177,24
36906,31648,10
36907,33066,4
36908,33287,34
36909,33944,7
36910,34819,43
36911,35820,17
36912,38804,34
36913,39092,24
36914,42544,16
36915,44128,13
36916,45168,17
36917,46216,2
36918,47129,5
36919,49794,6
36920,780,31
36921,16058,24
36922,24078,42
36923,33610,37
36924,33610,38
36925,10964,20
36926,16579,24
36927,19424,16
36928,31604,9
36929,31604,8
36930,24799,40
36931,20300,4
36932,29771,1
36933,5312,11
36934,5312,12
36935,14741,41
36936,17902,34
36937,20071,35
36938,23360,16
36939,45607,6
36940,750,33
36941,1844,33
36942,7216,11
36943,20456,41
36944,38312,43
36945,45000,40
36946,115,33
36947,7468,12
36948,11382,19
36949,11382,20
36950,17524,38
36951,31488,16
36952,31562,42
36953,49954,41
36954,40986,24
36955,45391,7
36956,13361,42
36957,28373,13
36958,38541,40
36959,15988,6
36960,17971,43
36961,17971,42
36962,39994,16
36963,171,31
36964,171,32
36965,2056,32
36966,2056,31
36967,4589,11
36968,5021,11
36969,9523,19
36970,9641,19
36971,12775,19
36972,12875,19
36973,14779,5
36974,14779,6
36975,14946,17
36976,14946,18
36977,18676,34
36978,20280,6
36979,20280,5
36980,20283,34
